tarih,puan,yorum
2022-03-11,5,Karaca kalitesi kesinlikle alın aldırın ister hediye ister kendinize öyle güzel köpüklü ve lezzetli kahve yapıyor ki çok beğendim tereddütsüz alınabilir paketleme kargo çok iyiydi ürün elime hızlı ve sağlam ulaştı çok memnun kaldım
2021-10-16,5,Sorunsuz elime ulaştı kahvesi bir harika iyiki bu markayı seçmişim ilk közde kahve yaptım tadı harika
2021-05-18,4,"Ürün teşhir ürünü gibi geldi, siyah piano black yüzeyi el lekeleri ve çizik içinde, ve kutusunun içinde bir sürü saman tozu gibi şeylerle çıktı, iade talebi oluşturdum ama tam kapanma yüzünden iptal edildi, bir daha uğraşmak istemedim, satıcı karaca nın kendisi hiç yakışmadı."
2022-01-08,5,Ürün 24 saat geçmeden elimize ulaştı ve ilk denemeyi yaptık bile. Ürün gayet güzel. Közde kahve denedik Sıcak ve bol köpüklüydü. Sadece kargoyu ekstra koydukları kutuda kenarında boşluklar vardı. Oraya köpük koyabilirlerdi. Ama herhangi bir hasar yoktu kutuda ve üründe.
2021-06-12,5,"*Közde türk kahvesi özelliği normal Türk kahvesinden hiç farklı değil bence 
* Ürünün çalışmasını sağlayan metal kısım altta değil yanda olduğu için yıkarken su değme ihtimali yuksek oluyor, buna dikkat etmek gerektiği için yıkaması nispeten zor.
* Içinden hem fırça hem ölçek çıkması hoş.
* Ürünün dış görünüşü şık ve güzel.
* Oldukça sessiz ve hızlı çalışıyor, hafif ve rahat bir ürün. 
* Hem sütlü hem normal Türk kahvesi yapması çok güzel bir özellik.
*Hepsi burada satıcısı 24 saate ulaştırdı"
2022-02-05,5,Ben dibek kahvesi ile denedim. 2 fincan su ve kendi ölçü kaşığı ile 7 gramdan toplam 14 g kahve kattım. Açıkçası kahvenin köpüğüne hiç takılan bi insan değilim yorumlamanız için foto yükledim. Benim için önemli olan tadı ve iyi pişmesi. O anlamda tatmin oldum. Fırçasıyla yıkıyorum ve tahta kaşık ile kahveyi karıştırıyorum. Laktozsuz ve vegan süt ile denemeyin yazılmış ancak diğer sütlerden kullanmadığım için mecbur deneyeceğim. Köpük olmasını istiyorsanız cezvede hiç kalıntı yokken pişirmelisiniz. Bi sudan geçmekle dipte kalıntı kalıyor. Fırçalamak en iyi çözüm. Paketleme özenliydi. Kargoya hızlı verildi. Teşekkür ediyorum
2022-05-09,5,ÜRÜN ÇOK GÜZEL HARİKA
2022-04-05,5,Öne çıksın diye 5 veriyorum. Ürün kulpsuz bir şekilde geldi. Resimde göründüğü gibi
2022-04-13,5,Resimdeki gibi geldi gayet güzel kullanışlı kahveyi güzel pişiriyor tavsiye ederim . Sıkıntısız geldiği için satıcıya teşekkür ederim
2022-04-26,5,Ürün gayet hizli ve köpüklü yapıyor
2022-04-13,4,çok hızlı ve sağlam geldi ürün güzel hafif köpüğü iyi yapıyor tek kusuru kablosu çok kısa
2022-04-16,5,"Rengi çok güzel,sağlam ve kusursuz teslim edildi.Teşekkürler."
2022-04-28,5,Gayet sağlam ve güzel
2022-05-08,5,Fiyat performans ürünü
2022-05-10,4,beklediğimden güzel geldi fiyata göre çok iyi sorunsuz şekilde elime ulaştı🥰
2022-05-11,5,Rengine bayıldım. Cezveyi denedim gayet güzel
2022-03-08,5,"Çeyiz için aldım epey araştırdım. Bu fiyattan daha ucuz büyük hazneli olan blenderlarda var ama tercih için bence tefal olması yeterli. Heryerde servisleri var. Kargo hızlı, paketleme iyi üründe sorunsuz fişe takıp boş olarak denedim çalışıyor. Dilerim ilerde sorun yaşamam."
2021-10-18,5,Gece siparis verdik 24 saat dolmadan gun icinde elimizdeydi. Hepsiburada farki 👏 urun zaten cok islevsel cirpma blend ve dograma apartatlari makinede yikanabiliyor yer kaplamiyor super
2021-04-13,5,Ürünü kullanmak nasip olmadı. Kargom kapımdan çalınmış. Ama olsun çok güzel bir miksere benziyodu inşallah tekrar alabilmek nasip olur. Amin.
2022-04-20,5,Daha önce 10 seneye yakın hizmet veren ve bozulmayan kendi hatam yüzünden atmak zorunda kaldığım aynı ürünü yine satın aldım. Ürün cok sağlam ve ince yapıda.  Şiddetle tavsiye ederim. 1 ay sonra öde ile aldım daha bi mutlu etti teşekkürler Hepsiburada
2022-03-17,5,Ürün tam elinin altında pratik kullanabileceğin kaliteli bir ürün. Çeyizim için aldım kullanınca güncellerim 💃🏻
2022-04-30,5,Küçük olması benim için çok iyi profesyonel olmayan bir mutfak için yeterli 16 senelik evliyim 3 çocuk annesiyim bana gayet yetti
2021-11-30,4,"Ürün kaliteli. Matkap gibi sesli çalışmıyor. Ancak 1000w blender&#039;da en azından 2 kademeli devir beklerdim. Hep en yüksek hızda çalışıyor. Ürün tr üretimi. Bu iyi bir şey ancak ithal geliyor hassasiyeti olanlar bilsin.
Kargo için de, kapının önündeki bebek arabasına bırakıp gitmişler. Ne bi arama, ne komşuya bırakayım, güvenliğe bırakayım yok. Mesajda ben teslim almışım görünüyor. Hepsijet. Teslim tarihi güzel ancak şekli berbat."
2021-12-20,5,Bu fiyata alınabilecek en iyi ürün
2021-05-20,4,Ürün çok güzel çalışmasıda gayet sessiz kargosu yavaş ve özensiz
2022-02-15,5,Hava koşulların kötü olduğu karlı zamanda sipariş ettim ve ertesi gün elimdeydi aşırı hızlı bir kargo süreciydi. Ürün kaliteli güzel çeyizim için aldım. Teşekkürler Hepsiburada
2020-05-24,5,"Üründe birçok ürüne göre öne çıkan özellikler, 

+ daha güçlü olması
+ 4 bıçaklı olması
+ 2 kademeli ve tek tuşla bastığında programlama şeklinde bitene kadar devam ediyor olması.(elinizle basılı tutmak gerekmiyor)
Alır almaz muz süt yoğurt bisküvi gibi bir karışım denedim gayet başarılıydı, herhangi bir koku, sızdırma ya da parçalanmayan kısım olmadı. Görüntü şık, kullanımı pratik. Buz henüz denemedim bir şey diyemiyorum o sebeple ama sorun olacağını düşünmüyorum.

Fakat gönderi elime (İstanbul) 18 GÜNDE ulaştı. HEPSIJET hizmetinden memnun kaldığımı söyleyemeyeceğim. Bu hizmeti kaldırın bence ya da adını HEPSİKAPLUMBAĞA yapın önerim bu !!! Normal kargo firmaları candır muhattap bulmanız çok daha kolay. Salgın sebebiyle anlayışlı olmaya çalıştım ancak bence suyunu da çıkarmamak gerek..."
2020-12-02,5,Ürün siparişten hemen bir gün sonra elime ulaştı. Güçlü bir motoru var yulaf ve chia tohumlarını dahi un haline getirebildi. Yaptığım muzlu karışımda sütü az koymama rağmen kıvam pürüzsüz oldu. Tuşuna bastığınızda otomatik olarak çalışıyor ve tamamlandığında kendiliğinden duruyor. Düğmenin manuel olmaması da hem kolaylık hem de düğmeye basmaktan kaynaklı oluşabilecek sorunları ortadan kaldırıyor. Ürün beklentimi karşıladı tavsiye ederim
2022-05-11,5,Ben aldıktan sonra indirime girmesi hoşuma gitmese de verdiğim parayı hakeden bi ürün. Biraz sesli çalışıyor onun dışında harika. Buz ile deneme fırsatım olmadı ama maydonoz kürü ve milkshake denedim çok güzel. Ne bulursam atıyorum içine (muz çilek süt bebe bisküvisi yoğurt peynir pekmez) gerisini o hallediyor. Elimi basılı tutmak zorunda kalmamam da çok iyi.
2021-03-05,5,Kargom hepsijet ile hızlı ve sağlam geldi. Ürün çok sağlam güçlü estetik ve en önemlisi kullanım amacının hizmetini yerine getiriyor. Motorun 800 W olmasi çok büyük avantaj  koku sizdirma zorlanma hiçbiri bu cihazda olmadi çok memnun kaldım. Smoothie için alacaklar bu modeli tercih edebilirler parasını fazla fazla hakeden bir ürün benim görüşüm. Ürün kaplama değil metal inox taş gibi makine elinize alınca kullanınca kaliteyi hissediyorum.
2022-04-27,5,Ürün harika görünüyor kargo 2 gün içinde hızlı bir şekilde geldi paketleme guzel
2022-01-14,5,Efsane.... Diyecek hiç söz yok :)))) iyiki almışım . Açıkçası yorumlara bakarak aldım pişman olmadım..
2022-03-07,5,"Mutfağımın kraliçesi diyebilirim,gerçekten bayıldım .mandalina muz ayva ve elma hatta birkaç adet de fındık çektim içinde muhteşem oldu bebeğime de verdim kaşıkla o da çok sevdi..motorun 800 watt olması harika LED gösterge sayesinde çok daha pratik.ve düğmesine basıyorsunuz gerisi ona kalmış..kesinlikle ve şiddetle tavsiye ederim.ayrica kargo da çok hızlı ve sorunsuzdu ..Allah razı olsun bu aleti bulandan"
2021-04-14,5,Kurulumu yaptım oruç olduğumuz İçin boş olarak deneme amaçlı çalıştırdım İftardan sonra kırmızı pancar kırmızı havuç normal havuç karışımı yapacacağım İnşallah kaliteli ürüne benziyor
2022-05-11,5,"İndirimden aldım ertesi gün ulaştı. İsteklerinizi içine ekleyip tuşuna basıp başka işlerinize bakabiliyorsunuz benim için bu özelliği önemliydi, elma vb’lerini içine doğrayıp atıyorum mis gibi püremsi çıkıyor:) mutfağımda baş köşede :)"
2021-02-10,5,Mükemmel. 6 bıçaklı olması ekstra güzel. Buzu bile çok rahat parçalıyor. Hızlı kargo için de çok teşekkürler.
2021-05-12,5,Materyali plastik evet yorumlarda beğenmeyenler olmuş fakat biz çok memnunuz çayı çok güzel demliyor. Daha önce de bu markadan kullandık şimdi de başka bir şey almayı düşünmedik. Tam fiyat performans ürünü
2022-05-09,4,Kargo çok güzel paketlenmiş hasarsız geldi
2021-08-03,5,Teşekkürler hepsi burada iki günde elime geçti ürün kargoda gayet hızlıydı paketlemede gayet özenli hazırlanmışti her hangi bir zarar görmeden teslim aldım tüm çalışanlara ve emeği geçen herkese çok teşekkürler 👍🤗🤗
2022-04-19,5,cok guzel saglam geldi ketıl olarakta kullanilabilit
2022-01-28,4,Ürün daha yeni geldi denemedik daha kullanınca ne olduğunu gorcez artık
2021-06-04,5,Ürünü almadan önce çok araştırma yaptım yorumları okudum.Kolum daki sıkıntı sebebi ile çelik kullanamıyorum dolayısı ile plastik tercih etmeliydim.Biraz yazılanlardan dolayı ürkerek aldım ama fiyat fayda beni cezbetti.Ürün  öncelikle çok hızlı geldi paketleme muhteşemdi.Plastik kokusu hiç olmadı sessiz ve hızlı kaynatıyor..Benim cam demliğim üzerine oldu ancak mika da da demledim.Sonuç muhteşemdi.Ben çok memnun kaldım bu fiyata düşünmeden alın derim..Sonuçta işi sadece suyu kaynatmak ve sıcak tutmak😄Çok para ödesende sadece bu..
2021-05-09,5,"Ürün teslimat ve kargolama süreci beklentigi gibi. Ancak ürün celik olarak geldi gorseldeki gibi değil. Saglık olsun, kullanacagım."
2022-04-10,5,"Henüz kullanmadım anneme hediye aldum , genel olarak güzel  akşam sipariş ettim sabah 9 da geldi👍🏻"
2021-08-01,4,"Daha önceden aynı ürünün eski versiyonu vardı, ama onun demliği camdı, bununki plastikmiş. Allah&#039;tan eski demlik buna uydu. Plastik demlik çaya koku verebilir. Denemedim ama genel olarak öyle şikayetler var. Bir de bu ürünün eksi tarafı, suyu kaynayınca düğme atıyor ama komple kapatmıyor. Su sürekli sıcak kalsın diye belli bir ısıda tutuyor. Kapatmak için fişten çekmek gerekiyor. Eskisinde düğmesinden komple kapatıyorduk. Fişten çekmeye gerek kalmıyordu. Onun haricinde gayet başarılı. Eskisinin sapı kırıldığı için aldık, yoksa 5 senedir hala çalışıyordu"
2021-12-10,5,Dün gece sipariş verdim bugün öğlen kargom bana ulaştı ürünüm gayet şık ve kullanışlı beklediğime ve ödediğime gerçekten de değdi teşekkürler hepsiburada ailesi teşekkürler hepsijet ailesi veee teşekkürler simbo ailesi iyiki varsınız.
2022-04-30,5,"Kargo 3 günde geldi.Kutu paketleme mükemmel hasarsızdı.ürün hiç açılmamış tertemizdi.çok araştırdım bu fiyata en kaliteli ürün.plastiği çok sert,ağır,parçalar tam oturuyor.2 ayarlı,turbo ayarına gerek kalmadan herşeyi un ufak ediyor.inanılmaz sessiz çalışıyor.rondo kasesi sert plastik,ancak içinde dikine kesitler eklenmiş sebebini anlayamadım.yıkarken rahatsız ediyor.Gözü kapalı alınacak bir ürün kesinlikle tavsiye ederim.çok teşekkür ederim."
2022-04-30,5,Ürün tam anlatıldığı gibi çok iyi hem hızlı teslimat sağlam bir şekilde elime ulaştı  hepsi burada ya  tesekürrler almak isteyenlere tavsiye ederim gurundig kalite de 10 numara  zaten bütün beyaz eşyalarımı eletrikli aletlerim hepsi gurundig marka  tesekürler gurundig tesekürler hepsiburada harikasınız
2022-04-08,5,Çok araştırdım ürün gayet başarılı plastiği kaliteli özellikle bıçak koyma yerleri çelik olması çok iyi çünkü plastikler hemen kırılıyor genel olarak kaliteli kötü yorum yapanlara şaşırdım çünkü en çok plastik kalitesiz denmiş hiç alakası yok çok kaliteli bir çok başka ürün kullandım hepside plastikleri çabuk kırıldı. Bence almak isteyen düşünmeden alabilir
2020-09-23,5,Dün aldım bugün elime ulaştı. Gerçekten bu kadar kaliteli beklemiyordum her parçası ağır ve kaliteli duruyor. Sessiz çalıştı. Önceki blendırımın blendır ın yerleştiği plastik dişli sürekli kırılıyordu fakat bunu ki o kadar kalın güzelki kısa sürede kırıkacağını düşünmüyorum.Yani beklentimiz çok üstü teşekkürler..
2021-12-01,5,İlk izlenimlerim gayet iyi i. 200 tele daha fazla verip Tefal mi alsam dedim sonra vazgeçtim pişman değilim şu an. Bebe bisküvisini saniyeler içinde toza çevirdi. Olumsuz tek şey mekanızmadaki deldikleri yeri kusursuz delmemişler fotoğrafta gösterdim. Gayet memnunum şu anlık
2021-04-28,4,Ürünüm 24 saat olmadan elime ulaştığı için hepsiburadaya teşekkür ederim. Ürünü arkasında Arçelik servisi var diye aldım. Sessiz çalışması artı bir özellik benim için çekim gücü de şimdilik iyi gibi ama plastik kısımları çok kaliteli gelmedi bana ama alınabilecek bir ürün
2021-05-06,4,Kargo inanılmaz hızlıydı .Ürünü denedim. hızını beğendim.  Sesi de kısık gayet iyi . Tek problem hazneler biraz ince yapılmış.  Cok güçlü görünmüyorlar .
2022-03-14,5,Ürün gözüktüğü gibi çeyize aldık.Sesi çok az çıkıyor ve güçlü bir makina. Kargo hızlıydı.
2022-04-23,5,Bir sefer deneme amaçlı kullandım. Bisküvi soğan ve taneli vişne suyu denedim.Fiyatına göre inanılmaz başarılı ve kaliteli bir ürün.beklentimi karşıladı.küçük hazneli blender seti arayanlar değerlendirebilir.küçük olduğu içinde kolay kullanılabilir ve yerleştirilebilir.mutfakta el altında bulunacak pratik bir ürün. Paketleme çok özenli ve bir günde teslim aldım. Umarım uzun zaman sorunsuz çalışır
2020-12-02,5,Ürün gerçekten çok güzel yorumlara inanarak aldım ve gerçekten Harika kullanımı çok güzel sesi çok fazla yok ve çok fazla yer kaplamayan bir ürün ben çeyizime aldım hiç düşünmeden alabilirsiniz 😊
2018-11-02,5,"Hızlı kargo,ürün istediğim renk geldi. Ben mercan renk aldım ..Güzel paket yapılmış. Kahveyi pişirmesi güzel diğer basit elektrikli cezveler gibi hızlı değil.Ör.Tek kişilik kahve diğerinde 1 dk.da hazır,Arzum okkada ise bu süre yarım ila 1 dk.arası daha fazla. Böylelikle közde gibi yavaş pişmesi tadını artırıyor..Köpüğü ise şekerli kahvelerde daha fazla... ikiden fazla kahve yapacaksanız hazır ikazı gelince köpüğünü fincana alın,makinaya koyun düğmeye basın tekrar hazır ikazı gelince tekrar butona basın pişirmeye devam etsin.ikazdan sonra fincanlara koyun. 

Kullanıcılara önemli bir tavsiyem ise gelen kaşığı kullanmayın kahve fazla geliyor,tatlı kaşığı ideal ölçüde.
Cezvenin iki agzı olması kullanım için güzel düşünülmüş.
Makina çok şık,cezvede süt pişirmeyin tabana yapışıyor temizlemesi zor oluyor. Umarım sizlere bu yorumum faydalı olmuştur."
2020-05-10,5,"Normalde internetten yaptığım alışverişlerde çok yorum yapmam ama bir karmaşaya son vermek adına, kafasında soru işareti olanları aydınlatmak adına yorum yapıyorum. yok kahve soğuk yok köpüksüz, yok acı, yok öyle yok böyle olabildiğince bir çok yorum okudum. düşünün bir kere. sadece bir rezistans ve üzerinde kahve su karışımı ısıtılıyor. tüm farklı firmaların cihazları da aynı şeyi yapıyor. ne bkliyorsunuz? mucize mi? a markası da aynı mantıkla çalışıyor b markası da. burada dikkat edilmesi gereken şey ne peki? bir markayı diğerinden ayıran kahveye farklılık getiren şey? watt değeri. piyasadaki cihazlara bakın. közde kahve modu var. ne yapıyor köz modu ağır pişiriyor. yani wattı daha düşük ayarlıyor ve geç pişirerek közde pişmiş havası veriyor. demek ki ağır pişmesi tercih edilen birşey. arzum okka burda fark yaratıyor işte. bir çok marka 600-700 watt bandında çalışırken arzum okka 480 watt ile zaten kahveyi ağır pişiriyor. ağır pişen kahve de acı olmuyor ve köpürmeye vakit buluyor. aklın yolu bir. piyasadaki bir çok makineyi tek tek incelemiş ve bazılarının yaptığı kahveyi tatmış biri olarak sakın olumsuz yorumlara aldanmayın. 500 tl ye de satılan cihaz ısınan taban ile kahve pişiriyor bu da aynı şekilde kahve pişiriyor. arzumun malzeme kalitesi diğer birçok makinede yok. bir çoğu oyuncak kıvamında. alın keyifle bol köpüklü kahvenizi için. sonrasında bana da dua edersiniz."
